"area","const","margin","party","le","Party.Name","Lives.in.a.communal.establishment","Density","White..English.Welsh.Scottish.Northern.Irish.British","White..Irish","White..Gypsy.or.Irish.Traveller","White..Other.White","Mixed.multiple.ethnic.group..White.and.Black.Caribbean","Mixed.multiple.ethnic.group..White.and.Black.African","Mixed.multiple.ethnic.group..White.and.Asian","Mixed.multiple.ethnic.group..Other.Mixed","Asian.Asian.British..Indian","Asian.Asian.British..Pakistani","Asian.Asian.British..Bangladeshi","Asian.Asian.British..Chinese","Asian.Asian.British..Other.Asian","Black.African.Caribbean.Black.British..African","Black.African.Caribbean.Black.British..Caribbean","Black.African.Caribbean.Black.British..Other.Black","Other.ethnic.group..Arab","Other.ethnic.group..Any.other.ethnic.group","Dependent.children.in.household..All.ages","Single..never.married.or.never.registered.a.same.sex.civil.partnership.","Married","In.a.registered.same.sex.civil.partnership","Separated..but.still.legally.married.or.still.legally.in.a.same.sex.civil.partnership.","Divorced.or.formerly.in.a.same.sex.civil.partnership.which.is.now.legally.dissolved","Widowed.or.surviving.partner.from.a.same.sex.civil.partnership","Christian","Buddhist","Hindu","Jewish","Muslim","Sikh","Other.religion","No.religion","Religion.not.stated","Economically.active..Employee..Part.time","Economically.active..Employee..Full.time","Economically.active..Self.employed","Economically.active..Unemployed","Economically.active..Full.time.student","Economically.inactive..Retired","Economically.inactive..Student..including.full.time.students.","Economically.inactive..Looking.after.home.or.family","Economically.inactive..Long.term.sick.or.disabled","Economically.inactive..Other","Unemployed..Age.16.to.24","Unemployed..Age.50.to.74","Unemployed..Never.worked","Long.term.unemployed","Part.time..15.hours.or.less.worked","Part.time..16.to.30.hours.worked","Full.time..31.to.48.hours.worked","Full.time..49.or.more.hours.worked"
"E08000028","Warley",28.11,"Labour Party",76.4,"(Labour)",0.7,36,65.8,0.7,0,3.4,2,0.2,0.7,0.5,10.2,4.5,2.1,0.3,2.1,1.4,3.7,0.8,0.3,1.3,33.8,35.3,45.5,0.1,3.1,8,7.9,8,20.7,62.4,8.9,0,0,0,0,0,13.6,37.1,6,7.3,2.9,13,5.3,5.9,5.8,3.2,2.1,1.2,1.6,3.2,8,20.7,62.4,8.9
"E08000028","West Bromwich West",15.62,"Labour Party/Co-operative Party",76.4,"(Labour (Co-op))",0.7,36,65.8,0.7,0,3.4,2,0.2,0.7,0.5,10.2,4.5,2.1,0.3,2.1,1.4,3.7,0.8,0.3,1.3,33.8,35.3,45.5,0.1,3.1,8,7.9,8,20.7,62.4,8.9,0,0,0,0,0,13.6,37.1,6,7.3,2.9,13,5.3,5.9,5.8,3.2,2.1,1.2,1.6,3.2,8,20.7,62.4,8.9
"E08000028","West Bromwich East",17.65,"Labour Party",76.4,"(Labour)",0.7,36,65.8,0.7,0,3.4,2,0.2,0.7,0.5,10.2,4.5,2.1,0.3,2.1,1.4,3.7,0.8,0.3,1.3,33.8,35.3,45.5,0.1,3.1,8,7.9,8,20.7,62.4,8.9,0,0,0,0,0,13.6,37.1,6,7.3,2.9,13,5.3,5.9,5.8,3.2,2.1,1.2,1.6,3.2,8,20.7,62.4,8.9
"E08000029","Solihull",0.32,"Liberal Democrats",80.2,"(Liberal Democrat)",0.8,11.6,85.8,1.9,0,1.4,1.2,0.1,0.6,0.3,3.4,1.7,0.3,0.4,0.7,0.4,0.9,0.2,0.2,0.4,30.2,30.1,51.6,0.1,2.4,8,7.8,9.5,19.5,57.9,13.1,0,0,0,0,0,14.6,39.9,9.2,4.2,2.8,16.2,4.4,3.7,3.3,1.5,1.4,0.8,0.7,1.7,9.5,19.5,57.9,13.1
"E08000029","Meriden",31.16,"Conservative and Unionist Party",80.2,"(Conservative)",0.8,11.6,85.8,1.9,0,1.4,1.2,0.1,0.6,0.3,3.4,1.7,0.3,0.4,0.7,0.4,0.9,0.2,0.2,0.4,30.2,30.1,51.6,0.1,2.4,8,7.8,9.5,19.5,57.9,13.1,0,0,0,0,0,14.6,39.9,9.2,4.2,2.8,16.2,4.4,3.7,3.3,1.5,1.4,0.8,0.7,1.7,9.5,19.5,57.9,13.1
"E08000030","Walsall South",4.29,"Labour Party",77.5,"(Labour)",0.7,25.9,76.9,0.4,0.1,1.4,1.6,0.1,0.7,0.3,6.1,5.3,1.9,0.4,1.5,0.7,1.2,0.4,0.1,0.7,32,32.9,48.2,0.1,2.7,8.3,7.9,8.8,21.2,59.5,10.5,0,0,0,0,0,14,35.3,7.3,6.8,2.7,15,5,5.8,5.2,2.9,2.1,1.1,1.4,3,8.8,21.2,59.5,10.5
"E08000030","Aldridge-Brownhills",39.52,"Conservative and Unionist Party",77.5,"(Conservative)",0.7,25.9,76.9,0.4,0.1,1.4,1.6,0.1,0.7,0.3,6.1,5.3,1.9,0.4,1.5,0.7,1.2,0.4,0.1,0.7,32,32.9,48.2,0.1,2.7,8.3,7.9,8.8,21.2,59.5,10.5,0,0,0,0,0,14,35.3,7.3,6.8,2.7,15,5,5.8,5.2,2.9,2.1,1.1,1.4,3,8.8,21.2,59.5,10.5
"E08000030","Walsall North",2.74,"Labour Party",77.5,"(Labour)",0.7,25.9,76.9,0.4,0.1,1.4,1.6,0.1,0.7,0.3,6.1,5.3,1.9,0.4,1.5,0.7,1.2,0.4,0.1,0.7,32,32.9,48.2,0.1,2.7,8.3,7.9,8.8,21.2,59.5,10.5,0,0,0,0,0,14,35.3,7.3,6.8,2.7,15,5,5.8,5.2,2.9,2.1,1.1,1.4,3,8.8,21.2,59.5,10.5
"E08000031","Wolverhampton South West",1.72000000000001,"Conservative and Unionist Party",76.9,"(Conservative)",1.6,35.9,64.5,0.6,0.1,2.8,3.4,0.2,0.9,0.6,12.9,1.8,0.2,0.6,2.6,1.6,3.8,1.5,0.1,1.8,31.3,37.1,43.6,0.2,2.7,8.5,7.9,9.2,20.6,60.6,9.5,0,0,0,0,0,13.5,35.5,6.3,7.8,3.6,13.2,6.1,5.3,5.4,3.1,2.2,1.2,1.6,3.5,9.2,20.6,60.6,9.5
"E08000031","Wolverhampton North East",7.12,"Labour Party",76.9,"(Labour)",1.6,35.9,64.5,0.6,0.1,2.8,3.4,0.2,0.9,0.6,12.9,1.8,0.2,0.6,2.6,1.6,3.8,1.5,0.1,1.8,31.3,37.1,43.6,0.2,2.7,8.5,7.9,9.2,20.6,60.6,9.5,0,0,0,0,0,13.5,35.5,6.3,7.8,3.6,13.2,6.1,5.3,5.4,3.1,2.2,1.2,1.6,3.5,9.2,20.6,60.6,9.5
"E08000031","Wolverhampton South East",19,"Labour Party",76.9,"(Labour)",1.6,35.9,64.5,0.6,0.1,2.8,3.4,0.2,0.9,0.6,12.9,1.8,0.2,0.6,2.6,1.6,3.8,1.5,0.1,1.8,31.3,37.1,43.6,0.2,2.7,8.5,7.9,9.2,20.6,60.6,9.5,0,0,0,0,0,13.5,35.5,6.3,7.8,3.6,13.2,6.1,5.3,5.4,3.1,2.2,1.2,1.6,3.5,9.2,20.6,60.6,9.5
"E08000032","Bradford West",14.2,"Labour Party",77.2,"(Respect)",1.4,14.3,63.9,0.5,0.1,3,0.9,0.2,1.1,0.3,2.6,20.4,1.9,0.4,1.5,1,0.7,0.1,0.7,0.8,34.5,33,48.3,0.2,3.2,8.6,6.7,9,23.1,58.3,9.6,0,0,0,0,0,14.4,34.3,8.6,5.8,3.4,12,6.4,6.7,5,3.4,1.7,0.9,1.4,2.3,9,23.1,58.3,9.6
"E08000032","Keighley",6.16,"Conservative and Unionist Party",77.2,"(Conservative)",1.4,14.3,63.9,0.5,0.1,3,0.9,0.2,1.1,0.3,2.6,20.4,1.9,0.4,1.5,1,0.7,0.1,0.7,0.8,34.5,33,48.3,0.2,3.2,8.6,6.7,9,23.1,58.3,9.6,0,0,0,0,0,14.4,34.3,8.6,5.8,3.4,12,6.4,6.7,5,3.4,1.7,0.9,1.4,2.3,9,23.1,58.3,9.6
"E08000032","Bradford South",12.16,"Labour Party",77.2,"(Labour)",1.4,14.3,63.9,0.5,0.1,3,0.9,0.2,1.1,0.3,2.6,20.4,1.9,0.4,1.5,1,0.7,0.1,0.7,0.8,34.5,33,48.3,0.2,3.2,8.6,6.7,9,23.1,58.3,9.6,0,0,0,0,0,14.4,34.3,8.6,5.8,3.4,12,6.4,6.7,5,3.4,1.7,0.9,1.4,2.3,9,23.1,58.3,9.6
"E08000032","Bradford East",0.899999999999999,"Liberal Democrats",77.2,"(Liberal Democrat)",1.4,14.3,63.9,0.5,0.1,3,0.9,0.2,1.1,0.3,2.6,20.4,1.9,0.4,1.5,1,0.7,0.1,0.7,0.8,34.5,33,48.3,0.2,3.2,8.6,6.7,9,23.1,58.3,9.6,0,0,0,0,0,14.4,34.3,8.6,5.8,3.4,12,6.4,6.7,5,3.4,1.7,0.9,1.4,2.3,9,23.1,58.3,9.6
"E08000032","Shipley",20.12,"Conservative and Unionist Party",77.2,"(Conservative)",1.4,14.3,63.9,0.5,0.1,3,0.9,0.2,1.1,0.3,2.6,20.4,1.9,0.4,1.5,1,0.7,0.1,0.7,0.8,34.5,33,48.3,0.2,3.2,8.6,6.7,9,23.1,58.3,9.6,0,0,0,0,0,14.4,34.3,8.6,5.8,3.4,12,6.4,6.7,5,3.4,1.7,0.9,1.4,2.3,9,23.1,58.3,9.6
"E08000033","Halifax",3.38,"Labour Party/Co-operative Party",77,"(Labour (Co-op))",0.7,5.6,86.7,0.9,0,2.1,0.5,0.1,0.4,0.3,0.6,6.8,0.3,0.2,0.4,0.2,0.2,0,0.1,0.2,29.3,32.1,46.7,0.3,3,10.5,7.3,8.4,21.2,59,11.4,0,0,0,0,0,14.7,38.7,9.5,5,2.6,15.1,4.1,3.9,4.4,2,1.4,1,0.7,2,8.4,21.2,59,11.4
"E08000033","Calder Valley",12.42,"Conservative and Unionist Party",77,"(Conservative)",0.7,5.6,86.7,0.9,0,2.1,0.5,0.1,0.4,0.3,0.6,6.8,0.3,0.2,0.4,0.2,0.2,0,0.1,0.2,29.3,32.1,46.7,0.3,3,10.5,7.3,8.4,21.2,59,11.4,0,0,0,0,0,14.7,38.7,9.5,5,2.6,15.1,4.1,3.9,4.4,2,1.4,1,0.7,2,8.4,21.2,59,11.4
"E08000034","Dewsbury",2.82,"Conservative and Unionist Party",77.9,"(Conservative)",1.3,10.3,76.7,0.6,0,1.8,1.2,0.2,0.6,0.3,4.9,9.9,0.2,0.3,0.7,0.6,1.1,0.2,0.3,0.4,30.9,32.4,48.4,0.2,2.8,9.3,6.8,9.5,21.5,57.6,11.3,0,0,0,0,0,14.5,36.5,9,4.7,3.5,14.3,5.7,5,4.4,2.4,1.4,0.8,0.9,1.9,9.5,21.5,57.6,11.3
"E08000034","Colne Valley",8.74,"Conservative and Unionist Party",77.9,"(Conservative)",1.3,10.3,76.7,0.6,0,1.8,1.2,0.2,0.6,0.3,4.9,9.9,0.2,0.3,0.7,0.6,1.1,0.2,0.3,0.4,30.9,32.4,48.4,0.2,2.8,9.3,6.8,9.5,21.5,57.6,11.3,0,0,0,0,0,14.5,36.5,9,4.7,3.5,14.3,5.7,5,4.4,2.4,1.4,0.8,0.9,1.9,9.5,21.5,57.6,11.3
"E08000034","Batley and Spen",8.62,"Labour Party",77.9,"(Labour)",1.3,10.3,76.7,0.6,0,1.8,1.2,0.2,0.6,0.3,4.9,9.9,0.2,0.3,0.7,0.6,1.1,0.2,0.3,0.4,30.9,32.4,48.4,0.2,2.8,9.3,6.8,9.5,21.5,57.6,11.3,0,0,0,0,0,14.5,36.5,9,4.7,3.5,14.3,5.7,5,4.4,2.4,1.4,0.8,0.9,1.9,9.5,21.5,57.6,11.3
"E08000034","Huddersfield",11.03,"Labour Party/Co-operative Party",77.9,"(Labour (Co-op))",1.3,10.3,76.7,0.6,0,1.8,1.2,0.2,0.6,0.3,4.9,9.9,0.2,0.3,0.7,0.6,1.1,0.2,0.3,0.4,30.9,32.4,48.4,0.2,2.8,9.3,6.8,9.5,21.5,57.6,11.3,0,0,0,0,0,14.5,36.5,9,4.7,3.5,14.3,5.7,5,4.4,2.4,1.4,0.8,0.9,1.9,9.5,21.5,57.6,11.3
"E08000035","Elmet and Rothwell",8.09999999999999,"Conservative and Unionist Party",77.8,"(Conservative)",2.7,13.6,81.1,0.9,0.1,2.9,1.2,0.3,0.7,0.5,2.1,3,0.6,0.8,1.2,2,0.9,0.6,0.5,0.6,27.6,40.8,41.5,0.2,2.6,8.4,6.5,9.7,19.8,59.5,11,0,0,0,0,0,13.1,38.8,7.5,4.8,5.3,12.4,8.2,3.6,4,2.2,1.4,0.8,0.9,1.9,9.7,19.8,59.5,11
"E08000035","Pudsey",3.38,"Conservative and Unionist Party",77.8,"(Conservative)",2.7,13.6,81.1,0.9,0.1,2.9,1.2,0.3,0.7,0.5,2.1,3,0.6,0.8,1.2,2,0.9,0.6,0.5,0.6,27.6,40.8,41.5,0.2,2.6,8.4,6.5,9.7,19.8,59.5,11,0,0,0,0,0,13.1,38.8,7.5,4.8,5.3,12.4,8.2,3.6,4,2.2,1.4,0.8,0.9,1.9,9.7,19.8,59.5,11
"E08000035","Leeds West",18.1,"Labour Party",77.8,"(Labour)",2.7,13.6,81.1,0.9,0.1,2.9,1.2,0.3,0.7,0.5,2.1,3,0.6,0.8,1.2,2,0.9,0.6,0.5,0.6,27.6,40.8,41.5,0.2,2.6,8.4,6.5,9.7,19.8,59.5,11,0,0,0,0,0,13.1,38.8,7.5,4.8,5.3,12.4,8.2,3.6,4,2.2,1.4,0.8,0.9,1.9,9.7,19.8,59.5,11
"E08000035","Leeds Central",28.47,"Labour Party",77.8,"(Labour)",2.7,13.6,81.1,0.9,0.1,2.9,1.2,0.3,0.7,0.5,2.1,3,0.6,0.8,1.2,2,0.9,0.6,0.5,0.6,27.6,40.8,41.5,0.2,2.6,8.4,6.5,9.7,19.8,59.5,11,0,0,0,0,0,13.1,38.8,7.5,4.8,5.3,12.4,8.2,3.6,4,2.2,1.4,0.8,0.9,1.9,9.7,19.8,59.5,11
"E08000035","Leeds East",27.23,"Labour Party",77.8,"(Labour)",2.7,13.6,81.1,0.9,0.1,2.9,1.2,0.3,0.7,0.5,2.1,3,0.6,0.8,1.2,2,0.9,0.6,0.5,0.6,27.6,40.8,41.5,0.2,2.6,8.4,6.5,9.7,19.8,59.5,11,0,0,0,0,0,13.1,38.8,7.5,4.8,5.3,12.4,8.2,3.6,4,2.2,1.4,0.8,0.9,1.9,9.7,19.8,59.5,11
"E08000035","Leeds North West",20.94,"Liberal Democrats",77.8,"(Liberal Democrat)",2.7,13.6,81.1,0.9,0.1,2.9,1.2,0.3,0.7,0.5,2.1,3,0.6,0.8,1.2,2,0.9,0.6,0.5,0.6,27.6,40.8,41.5,0.2,2.6,8.4,6.5,9.7,19.8,59.5,11,0,0,0,0,0,13.1,38.8,7.5,4.8,5.3,12.4,8.2,3.6,4,2.2,1.4,0.8,0.9,1.9,9.7,19.8,59.5,11
"E08000035","Morley and Outwood",2.25,"Labour Party/Co-operative Party",77.8,"(Labour (Co-op))",2.7,13.6,81.1,0.9,0.1,2.9,1.2,0.3,0.7,0.5,2.1,3,0.6,0.8,1.2,2,0.9,0.6,0.5,0.6,27.6,40.8,41.5,0.2,2.6,8.4,6.5,9.7,19.8,59.5,11,0,0,0,0,0,13.1,38.8,7.5,4.8,5.3,12.4,8.2,3.6,4,2.2,1.4,0.8,0.9,1.9,9.7,19.8,59.5,11
"E08000035","Leeds North East",9.56,"Labour Party",77.8,"(Labour)",2.7,13.6,81.1,0.9,0.1,2.9,1.2,0.3,0.7,0.5,2.1,3,0.6,0.8,1.2,2,0.9,0.6,0.5,0.6,27.6,40.8,41.5,0.2,2.6,8.4,6.5,9.7,19.8,59.5,11,0,0,0,0,0,13.1,38.8,7.5,4.8,5.3,12.4,8.2,3.6,4,2.2,1.4,0.8,0.9,1.9,9.7,19.8,59.5,11
"E08000036","Morley and Outwood",2.25,"Labour Party/Co-operative Party",77.4,"(Labour (Co-op))",1.1,9.6,92.8,0.3,0.1,2.3,0.3,0.1,0.3,0.2,0.5,1.5,0,0.3,0.4,0.6,0.1,0.1,0.1,0.2,28.9,30.9,48.2,0.2,2.6,10.5,7.5,8,20.7,60.3,11,0,0,0,0,0,14.8,39.7,6.9,4.9,2.1,16.1,3.5,4,5.8,2.2,1.6,0.8,0.8,1.9,8,20.7,60.3,11
"E08000036","Hemsworth",22.45,"Labour Party",77.4,"(Labour)",1.1,9.6,92.8,0.3,0.1,2.3,0.3,0.1,0.3,0.2,0.5,1.5,0,0.3,0.4,0.6,0.1,0.1,0.1,0.2,28.9,30.9,48.2,0.2,2.6,10.5,7.5,8,20.7,60.3,11,0,0,0,0,0,14.8,39.7,6.9,4.9,2.1,16.1,3.5,4,5.8,2.2,1.6,0.8,0.8,1.9,8,20.7,60.3,11
"E08000036","Wakefield",3.63,"Labour Party",77.4,"(Labour)",1.1,9.6,92.8,0.3,0.1,2.3,0.3,0.1,0.3,0.2,0.5,1.5,0,0.3,0.4,0.6,0.1,0.1,0.1,0.2,28.9,30.9,48.2,0.2,2.6,10.5,7.5,8,20.7,60.3,11,0,0,0,0,0,14.8,39.7,6.9,4.9,2.1,16.1,3.5,4,5.8,2.2,1.6,0.8,0.8,1.9,8,20.7,60.3,11
"E09000002","Barking",36.51,"Labour Party",77.1,"(Labour)",0.5,51.5,49.5,0.9,0.1,7.8,1.4,1.1,0.7,1,4,4.3,4.1,0.7,2.8,15.4,2.8,1.7,0.5,1,41.5,38.8,41.9,0.2,4.1,8.7,6.4,9,20,61.5,9.5,0,0,0,0,0,12.2,34.9,9,7.3,4.3,8.6,7.4,7.4,5.1,3.7,1.8,1,1.6,3.1,9,20,61.5,9.5
"E09000002","Dagenham and Rainham",5.94,"Labour Party",77.1,"(Labour)",0.5,51.5,49.5,0.9,0.1,7.8,1.4,1.1,0.7,1,4,4.3,4.1,0.7,2.8,15.4,2.8,1.7,0.5,1,41.5,38.8,41.9,0.2,4.1,8.7,6.4,9,20,61.5,9.5,0,0,0,0,0,12.2,34.9,9,7.3,4.3,8.6,7.4,7.4,5.1,3.7,1.8,1,1.6,3.1,9,20,61.5,9.5
"E09000003","Hendon",0.230000000000004,"Conservative and Unionist Party",81.1,"(Conservative)",1.1,41.1,45.5,2.4,0,16.2,0.9,0.9,1.7,1.4,7.8,1.5,0.6,2.3,6.2,5.4,1.3,1,1.5,3.4,33.5,37.2,46.8,0.2,2.8,7.1,5.8,10.3,18.4,55.9,15.4,0,0,0,0,0,11.8,36.1,15.6,4.4,3.5,8.9,8.2,5.5,3.1,3,1,0.8,0.8,1.7,10.3,18.4,55.9,15.4
"E09000003","Chipping Barnet",23.57,"Conservative and Unionist Party",81.1,"(Conservative)",1.1,41.1,45.5,2.4,0,16.2,0.9,0.9,1.7,1.4,7.8,1.5,0.6,2.3,6.2,5.4,1.3,1,1.5,3.4,33.5,37.2,46.8,0.2,2.8,7.1,5.8,10.3,18.4,55.9,15.4,0,0,0,0,0,11.8,36.1,15.6,4.4,3.5,8.9,8.2,5.5,3.1,3,1,0.8,0.8,1.7,10.3,18.4,55.9,15.4
"E09000003","Finchley and Golders Green",12.32,"Conservative and Unionist Party",81.1,"(Conservative)",1.1,41.1,45.5,2.4,0,16.2,0.9,0.9,1.7,1.4,7.8,1.5,0.6,2.3,6.2,5.4,1.3,1,1.5,3.4,33.5,37.2,46.8,0.2,2.8,7.1,5.8,10.3,18.4,55.9,15.4,0,0,0,0,0,11.8,36.1,15.6,4.4,3.5,8.9,8.2,5.5,3.1,3,1,0.8,0.8,1.7,10.3,18.4,55.9,15.4
"E09000004","Bexleyheath and Crayford",23.95,"Conservative and Unionist Party",79.9,"(Conservative)",0.5,38.3,77.3,1.1,0.3,3.2,0.7,0.4,0.6,0.6,3,0.3,0.3,1.1,1.8,6.9,1,0.6,0.1,0.6,33.1,33.8,47.8,0.1,2.9,8.1,7.2,9.2,18.4,60.5,11.9,0,0,0,0,0,13.9,40.3,9.9,4.4,3.2,13.2,5.5,4.6,3,2,1.2,0.8,0.7,1.7,9.2,18.4,60.5,11.9
"E09000004","Old Bexley and Sidcup",34.86,"Conservative and Unionist Party",79.9,"(Conservative)",0.5,38.3,77.3,1.1,0.3,3.2,0.7,0.4,0.6,0.6,3,0.3,0.3,1.1,1.8,6.9,1,0.6,0.1,0.6,33.1,33.8,47.8,0.1,2.9,8.1,7.2,9.2,18.4,60.5,11.9,0,0,0,0,0,13.9,40.3,9.9,4.4,3.2,13.2,5.5,4.6,3,2,1.2,0.8,0.7,1.7,9.2,18.4,60.5,11.9
"E09000004","Erith and Thamesmead",13.43,"Labour Party",79.9,"(Labour)",0.5,38.3,77.3,1.1,0.3,3.2,0.7,0.4,0.6,0.6,3,0.3,0.3,1.1,1.8,6.9,1,0.6,0.1,0.6,33.1,33.8,47.8,0.1,2.9,8.1,7.2,9.2,18.4,60.5,11.9,0,0,0,0,0,13.9,40.3,9.9,4.4,3.2,13.2,5.5,4.6,3,2,1.2,0.8,0.7,1.7,9.2,18.4,60.5,11.9
"E09000005","Hampstead and Kilburn",0.0800000000000054,"Labour Party",79.5,"(Labour)",0.7,72,18,4,0.1,14.3,1.4,0.9,1.2,1.6,18.6,4.6,0.6,1,9.2,7.8,7.6,3.4,3.7,2.1,34.4,42.1,43.2,0.3,3.4,6.2,4.7,9.2,18.8,59.7,12.4,0,0,0,0,0,11,35.8,12.8,5.8,4.7,8,8.5,5.6,3.9,3.9,1.2,1,1.4,2.1,9.2,18.8,59.7,12.4
"E09000005","Brent North",15.35,"Labour Party",79.5,"(Labour)",0.7,72,18,4,0.1,14.3,1.4,0.9,1.2,1.6,18.6,4.6,0.6,1,9.2,7.8,7.6,3.4,3.7,2.1,34.4,42.1,43.2,0.3,3.4,6.2,4.7,9.2,18.8,59.7,12.4,0,0,0,0,0,11,35.8,12.8,5.8,4.7,8,8.5,5.6,3.9,3.9,1.2,1,1.4,2.1,9.2,18.8,59.7,12.4
"E09000005","Brent Central",2.97,"Liberal Democrats",79.5,"(Liberal Democrat)",0.7,72,18,4,0.1,14.3,1.4,0.9,1.2,1.6,18.6,4.6,0.6,1,9.2,7.8,7.6,3.4,3.7,2.1,34.4,42.1,43.2,0.3,3.4,6.2,4.7,9.2,18.8,59.7,12.4,0,0,0,0,0,11,35.8,12.8,5.8,4.7,8,8.5,5.6,3.9,3.9,1.2,1,1.4,2.1,9.2,18.8,59.7,12.4
"E09000006","Lewisham West and Penge",12.95,"Labour Party",80.6,"(Labour)",0.8,20.6,77.4,1.4,0.2,5.3,1.3,0.4,1,0.9,2,0.3,0.4,0.9,1.6,3.2,2.1,0.7,0.3,0.6,30.4,33.6,48.3,0.2,2.7,8.3,6.9,9.4,17.3,58.4,15,0,0,0,0,0,13,41.1,11.9,3.9,2.5,13.3,4.8,4.8,2.7,1.9,1,0.8,0.5,1.6,9.4,17.3,58.4,15
"E09000006","Orpington",35.17,"Conservative and Unionist Party",80.6,"(Conservative)",0.8,20.6,77.4,1.4,0.2,5.3,1.3,0.4,1,0.9,2,0.3,0.4,0.9,1.6,3.2,2.1,0.7,0.3,0.6,30.4,33.6,48.3,0.2,2.7,8.3,6.9,9.4,17.3,58.4,15,0,0,0,0,0,13,41.1,11.9,3.9,2.5,13.3,4.8,4.8,2.7,1.9,1,0.8,0.5,1.6,9.4,17.3,58.4,15
"E09000006","Bromley and Chislehurst",31.56,"Conservative and Unionist Party",80.6,"(Conservative)",0.8,20.6,77.4,1.4,0.2,5.3,1.3,0.4,1,0.9,2,0.3,0.4,0.9,1.6,3.2,2.1,0.7,0.3,0.6,30.4,33.6,48.3,0.2,2.7,8.3,6.9,9.4,17.3,58.4,15,0,0,0,0,0,13,41.1,11.9,3.9,2.5,13.3,4.8,4.8,2.7,1.9,1,0.8,0.5,1.6,9.4,17.3,58.4,15
"E09000006","Beckenham",37.29,"Conservative and Unionist Party",80.6,"(Conservative)",0.8,20.6,77.4,1.4,0.2,5.3,1.3,0.4,1,0.9,2,0.3,0.4,0.9,1.6,3.2,2.1,0.7,0.3,0.6,30.4,33.6,48.3,0.2,2.7,8.3,6.9,9.4,17.3,58.4,15,0,0,0,0,0,13,41.1,11.9,3.9,2.5,13.3,4.8,4.8,2.7,1.9,1,0.8,0.5,1.6,9.4,17.3,58.4,15
"E09000007","Hampstead and Kilburn",0.0800000000000054,"Labour Party",80,"(Labour)",3.6,101.1,44,3.2,0.1,19,1.1,0.8,1.8,1.9,2.8,0.7,5.7,2.9,4,4.9,1.6,1.7,1.6,2.3,22.1,54.9,29.5,0.9,2.9,7.7,4.1,8.9,14,54.1,23,0,0,0,0,0,7.9,38.5,13.4,4.5,3.8,6.9,13.1,4.5,4.4,3,0.8,0.8,0.9,1.8,8.9,14,54.1,23
"E09000007","Holborn and St Pancras",18.19,"Labour Party",80,"(Labour)",3.6,101.1,44,3.2,0.1,19,1.1,0.8,1.8,1.9,2.8,0.7,5.7,2.9,4,4.9,1.6,1.7,1.6,2.3,22.1,54.9,29.5,0.9,2.9,7.7,4.1,8.9,14,54.1,23,0,0,0,0,0,7.9,38.5,13.4,4.5,3.8,6.9,13.1,4.5,4.4,3,0.8,0.8,0.9,1.8,8.9,14,54.1,23
"E09000008","Croydon Central",5.8,"Conservative and Unionist Party",78.9,"(Conservative)",0.9,42,47.3,1.5,0.1,6.3,2.7,0.9,1.4,1.6,6.8,3,0.7,1.1,4.8,8,8.6,3.6,0.5,1.3,35.2,39.7,42.9,0.3,3.5,8.2,5.5,8.8,18.3,61.2,11.7,0,0,0,0,0,12.6,40.2,10.3,5.5,3.8,9.9,6.3,5,3.5,2.8,1.4,1,1,2.2,8.8,18.3,61.2,11.7
"E09000008","Croydon South",28.09,"Conservative and Unionist Party",78.9,"(Conservative)",0.9,42,47.3,1.5,0.1,6.3,2.7,0.9,1.4,1.6,6.8,3,0.7,1.1,4.8,8,8.6,3.6,0.5,1.3,35.2,39.7,42.9,0.3,3.5,8.2,5.5,8.8,18.3,61.2,11.7,0,0,0,0,0,12.6,40.2,10.3,5.5,3.8,9.9,6.3,5,3.5,2.8,1.4,1,1,2.2,8.8,18.3,61.2,11.7
"E09000008","Croydon North",31.9,"Labour Party",78.9,"(Labour)",0.9,42,47.3,1.5,0.1,6.3,2.7,0.9,1.4,1.6,6.8,3,0.7,1.1,4.8,8,8.6,3.6,0.5,1.3,35.2,39.7,42.9,0.3,3.5,8.2,5.5,8.8,18.3,61.2,11.7,0,0,0,0,0,12.6,40.2,10.3,5.5,3.8,9.9,6.3,5,3.5,2.8,1.4,1,1,2.2,8.8,18.3,61.2,11.7
"E09000009","Ealing Central and Acton",7.88,"Conservative and Unionist Party",78.8,"(Conservative)",1.1,61,30.4,3.1,0.1,15.4,1.2,0.6,1.4,1.3,14.3,4.3,0.5,1.2,9.3,5.1,3.9,1.9,2.9,3.1,33.9,40.6,44.1,0.4,3,6.8,5.1,8.2,16.7,61.4,13.7,0,0,0,0,0,10.2,39.7,12.3,5.2,3.9,8.3,7.4,5.8,3.6,3.5,1.1,0.9,1.2,2,8.2,16.7,61.4,13.7
"E09000009","Ealing North",19.51,"Labour Party",78.8,"(Labour)",1.1,61,30.4,3.1,0.1,15.4,1.2,0.6,1.4,1.3,14.3,4.3,0.5,1.2,9.3,5.1,3.9,1.9,2.9,3.1,33.9,40.6,44.1,0.4,3,6.8,5.1,8.2,16.7,61.4,13.7,0,0,0,0,0,10.2,39.7,12.3,5.2,3.9,8.3,7.4,5.8,3.6,3.5,1.1,0.9,1.2,2,8.2,16.7,61.4,13.7
